gene_id,SRR14333319,SRR14333320,SRR14333321,SRR14333322,SRR14333323,SRR14333324,SRR14333325,SRR14333326,SRR14333327
SpisGene21162,25,18,40,4,72,39,4,0,0
SpisGene8147,51,131,108,8,24,116,0,0,0
SpisGene8146,108,242,134,24,38,154,26,0,14
SpisGene8145,62,134,124,5,36,133,31,0,34
SpisGene8144,25,68,30,9,46,90,38,3,21
SpisGene21169,12,0,12,0,18,14,0,0,0
SpisGene21168,9,0,21,0,0,14,0,0,3
SpisGene8141,0,0,0,0,0,0,0,0,0
SpisGene8140,49,36,53,39,53,95,36,25,24
SpisGene3804,187,348,322,0,4,0,0,0,0
SpisGene999,961,885,952,247,605,426,428,237,254
SpisGene998,282,356,330,51,84,74,96,35,72
SpisGene993,150,211,155,70,38,59,112,14,56
SpisGene992,49,49,70,11,0,26,51,18,24
SpisGene1608,97,106,151,0,7,0,0,0,0
SpisGene786,1458,1015,1361,2337,5570,2075,686,1999,1646
SpisGene2040,102,96,119,31,42,110,61,53,63
SpisGene784,131,83,95,104,464,217,22,10,30
SpisGene785,0,0,0,0,0,0,8,0,0
SpisGene782,109,97,120,157,434,249,23,7,19
SpisGene783,6,2,3,1,0,0,0,0,0
SpisGene780,25,33,21,7,90,7,0,0,4
SpisGene2041,112,119,102,30,122,139,33,21,19
SpisGene7034,0,0,0,0,0,0,0,0,0
SpisGene788,2241,1330,1966,1007,1622,1582,684,345,576
SpisGene789,55,95,34,24,12,21,19,0,16
SpisGene7035,0,0,0,0,0,0,0,0,0
SpisGene2044,71,93,55,119,131,128,19,12,12
SpisGene7033,94,101,87,148,50,118,276,124,184
SpisGene2046,63,103,101,19,89,30,0,0,0
SpisGene7031,0,0,0,0,0,0,0,0,0
SpisGene13135,52,71,100,93,108,148,42,31,40
SpisGene16624,0,0,0,0,0,0,0,0,0
SpisGene24829,200,183,227,74,299,338,35,11,26
SpisGene24828,0,0,0,0,0,0,0,0,0
SpisGene24827,57,20,12,18,4,553,25,23,49
SpisGene24826,42,49,51,7,11,16,9,0,6
SpisGene24825,4,18,3,14,0,157,2,0,0
SpisGene24824,7,32,20,0,2,15,0,0,0
SpisGene24823,99,101,119,20,95,113,42,35,44
SpisGene24822,260,247,188,62,153,286,161,70,159
SpisGene24821,14,18,0,5,0,0,0,0,0
SpisGene24820,0,28,6,0,0,20,0,0,0
SpisGene16627,66,50,65,107,311,198,23,10,22
SpisGene22573,0,0,0,0,0,0,0,0,0
SpisGene16621,0,0,0,0,0,0,0,0,0
SpisGene22571,31,32,26,0,0,30,6,0,7
SpisGene16623,92,174,60,189,171,268,18,65,30
SpisGene18858,0,0,0,0,0,0,0,0,0
SpisGene21954,161,199,249,236,673,417,102,93,107
SpisGene21955,50,42,50,51,62,95,57,22,34
SpisGene21956,25,16,8,14,3,16,43,9,22
SpisGene21957,29,41,34,17,25,22,0,19,33
SpisGene21950,0,0,0,0,0,0,0,0,0
SpisGene21951,2957,2389,2884,199,314,654,116,201,243
SpisGene21952,310,259,316,90,178,129,109,83,61
SpisGene21953,759,807,777,1075,2168,2765,534,253,556
SpisGene21958,11,8,6,0,17,44,8,13,33
SpisGene21959,0,2,0,0,0,0,4,0,0
SpisGene22379,0,0,0,0,0,0,0,0,0
SpisGene22378,0,0,0,7,0,43,0,0,0
SpisGene22375,0,0,0,0,0,0,0,0,0
SpisGene22374,64,105,107,0,53,82,4,0,0
SpisGene22377,8,20,5,0,5,4,0,0,4
SpisGene22376,0,0,0,0,0,0,0,0,0
SpisGene22371,0,0,0,0,0,0,0,0,0
SpisGene22370,0,0,0,0,0,0,0,0,0
SpisGene22373,0,0,0,0,0,0,0,0,0
SpisGene22372,0,0,4,0,0,0,0,0,0
SpisGene16718,16,20,15,6,38,20,8,9,6
SpisGene16719,7,0,0,0,17,0,8,19,0
SpisGene16710,33,28,28,2,0,0,0,0,0
SpisGene16711,128,150,168,83,91,153,40,10,23
SpisGene16712,318,268,334,212,257,263,324,128,228
SpisGene16713,11,122,136,37,49,103,36,52,75
SpisGene16714,397,377,357,338,185,218,562,273,345
SpisGene16715,9,9,10,6,0,34,19,6,0
SpisGene16716,92,57,80,48,62,67,53,57,69
SpisGene16717,737,562,381,438,435,430,641,442,560
SpisGene25845.Novel,0,9,7,0,4,0,3,0,0
SpisGene11940,330,223,170,1896,1089,323,799,305,725
SpisGene11941,0,0,0,0,58,95,0,0,0
SpisGene11942,0,0,0,0,8,29,0,0,0
SpisGene11943,138,230,520,51,193,79,81,101,84
SpisGene11944,34,25,66,4,20,9,3,0,5
SpisGene11945,14,14,28,5,16,6,2,9,4
SpisGene11946,0,7,5,0,29,5,0,0,0
SpisGene11947,0,0,0,0,0,0,0,0,0
SpisGene11948,0,6,4,0,0,0,0,0,0
SpisGene11949,8,4,9,0,0,0,0,0,2
SpisGene8773,252,239,265,90,187,156,73,26,61
SpisGene13070,52,42,19,0,22,24,0,0,0
SpisGene4649,154,208,200,18,349,450,37,19,29
SpisGene17049,91,111,88,29,34,62,48,24,54
SpisGene17048,65,49,56,21,118,270,62,133,77
SpisGene17043,87,121,79,68,38,44,68,57,59
SpisGene17042,46,75,66,61,153,172,199,329,188
SpisGene17041,0,0,0,0,0,0,0,0,0
SpisGene17040,0,0,0,0,0,0,0,0,0
SpisGene17047,74,59,83,141,95,120,100,12,153
SpisGene17046,14,15,15,9,11,28,18,0,10
SpisGene17045,0,0,0,0,0,0,0,0,0
SpisGene17044,322,345,568,682,339,272,118,44,159
SpisGene4644,329,279,279,136,267,349,173,176,135
SpisGene8779,23,19,34,0,0,8,4,0,0
SpisGene14668,107,67,55,113,24,71,182,12,64
SpisGene14669,2,0,0,0,0,2,2,0,0
SpisGene14662,23,36,37,5,7,45,74,13,44
SpisGene14663,20,46,27,0,0,7,0,2,6
SpisGene14660,7,13,0,0,13,15,12,10,9
SpisGene14661,115,95,41,23,281,346,341,267,256
SpisGene14666,82,126,122,31,177,156,12,81,123
SpisGene14667,137,110,141,29,36,67,35,10,13
SpisGene14664,904,842,823,157,371,1407,295,198,393
SpisGene14665,226,214,310,14,51,128,49,16,35
SpisGene10718,0,0,3,0,0,0,0,0,0
SpisGene10719,28,11,12,4,18,9,7,0,6
SpisGene10712,3653,3056,2716,556,1889,3120,1799,2520,2739
SpisGene10713,224,274,246,151,453,472,216,71,114
SpisGene10710,357,391,386,377,441,212,176,182,123
SpisGene10711,154,124,211,144,958,387,17,16,24
SpisGene10716,115,334,172,22,36,115,79,0,26
SpisGene10717,22,24,45,8,11,26,4,0,0
SpisGene10714,254,254,185,21,17,147,133,68,82
SpisGene10715,198,206,175,74,107,143,135,54,37
SpisGene18547,170,252,205,184,862,209,137,80,100
SpisGene18546,166,144,105,14,133,143,116,117,111
SpisGene18545,58,31,45,0,0,48,14,0,9
SpisGene18544,16,21,12,0,0,9,5,0,3
SpisGene18543,363,261,228,149,224,172,233,157,214
SpisGene18542,334,322,362,621,331,394,524,191,327
SpisGene18541,62,36,64,125,214,61,30,18,27
SpisGene18540,68,101,103,68,67,14,0,15,0
SpisGene18549,108,221,131,9,3,17,13,0,41
SpisGene18548,0,0,0,0,0,0,0,0,0
SpisGene25802.Novel,79,29,32,150,234,128,74,49,51
SpisGene7298,38,57,30,46,196,277,158,157,184
SpisGene7299,104,84,68,20,63,343,116,75,88
SpisGene7296,176,154,218,42,36,16,72,21,35
SpisGene7297,0,5,7,0,0,0,0,0,0
SpisGene7294,0,0,0,0,3,0,0,0,4
SpisGene7295,13,32,21,0,0,0,0,0,6
SpisGene7292,252,100,184,7,2631,34,0,673,0
SpisGene7293,3,0,0,0,13,6,0,10,0
SpisGene7290,249,300,209,33,117,47,33,26,19
SpisGene7291,0,19,33,20,33,21,22,18,0
SpisGene6655,147,142,170,12,29,30,77,25,48
SpisGene6654,115,157,144,41,34,63,153,59,115
SpisGene6657,0,0,0,0,0,0,0,0,3
SpisGene6656,221,236,227,180,115,286,314,204,265
SpisGene6651,257,132,177,155,227,353,164,192,161
SpisGene6650,78,23,30,225,160,124,70,59,95
SpisGene6653,703,609,1142,3573,2937,2235,496,581,570
SpisGene6652,30,0,24,0,0,0,7,0,5
SpisGene6659,95,90,117,77,126,152,60,44,55
SpisGene6658,0,0,0,0,0,0,0,0,0
SpisGene15535,22,8,42,0,15,93,0,0,0
SpisGene15534,40,38,50,9,6,16,0,0,0
SpisGene15537,11,5,13,0,0,9,0,0,0
SpisGene15536,11,22,13,0,16,29,0,0,0
SpisGene15531,373,343,348,142,1218,1189,309,724,709
SpisGene15530,0,0,0,0,0,0,0,0,0
SpisGene15533,0,0,0,0,0,0,5,0,0
SpisGene15532,196,77,91,9,32,58,13,47,34
SpisGene15539,372,336,308,120,319,357,116,74,89
SpisGene15538,0,0,0,0,0,12,0,0,0
SpisGene1922,201,363,193,0,0,58,0,7,13
SpisGene11444,384,458,459,301,712,352,173,168,171
SpisGene11447,0,0,0,0,0,0,0,0,0
SpisGene11446,79,111,137,9,36,33,6,0,14
SpisGene1926,38,59,32,10,21,37,19,21,8
SpisGene11440,0,0,0,0,0,0,0,0,0
SpisGene11443,103,134,72,140,115,87,51,76,50
SpisGene11442,960,898,813,571,463,795,785,642,623
SpisGene1928,704,816,748,349,458,728,294,343,331
SpisGene1929,755,585,604,374,175,346,766,567,682
SpisGene11449,0,0,0,0,0,0,0,0,0
SpisGene11448,0,0,0,0,0,0,0,0,0
SpisGene19636,0,0,0,0,0,0,0,0,0
SpisGene19637,0,0,0,0,0,0,0,0,0
SpisGene19634,0,2,5,0,6,0,0,0,0
SpisGene19635,14,12,32,0,0,0,0,0,0
SpisGene12624,93,70,97,14,42,67,34,66,78
SpisGene12625,118,74,32,7,265,518,26,172,105
SpisGene19630,6,0,0,0,0,8,0,5,0
SpisGene19631,0,0,0,0,0,0,0,0,0
SpisGene12628,12,12,20,12,0,17,0,0,13
SpisGene12629,0,0,0,0,0,0,0,0,0
SpisGene19638,0,0,0,0,0,0,0,0,0
SpisGene19639,3,4,22,36,20,0,0,0,0
SpisGene13973,163,200,175,190,42,37,33,33,32
SpisGene13972,0,0,0,0,0,740,0,0,9
SpisGene13971,832,797,771,658,1120,1085,506,283,495
SpisGene13970,499,533,644,124,887,453,73,29,61
SpisGene13977,31,27,19,0,0,28,0,0,0
SpisGene13976,0,0,0,0,0,0,0,0,0
SpisGene13975,19,19,26,0,0,39,0,0,0
SpisGene13974,1,3,0,0,1,0,3,2,0
SpisGene13978,0,0,0,0,0,0,0,0,0
SpisGene8389,1060,965,1089,1671,1220,1209,1199,458,745
SpisGene8388,69,65,73,56,77,66,60,42,49
SpisGene8381,92,77,85,56,48,94,54,35,33
SpisGene8380,224,223,214,219,290,163,94,46,93
SpisGene8383,73,66,45,32,97,140,35,34,47
SpisGene8382,62,68,50,29,28,36,32,24,30
SpisGene8385,113,111,84,67,19,70,102,41,58
SpisGene8384,408,570,507,1036,1216,391,250,91,156
SpisGene8387,72,105,104,176,241,241,19,0,15
SpisGene8386,163,131,132,43,27,104,67,0,34
SpisGene11193,62,62,60,4,48,32,2,0,0
SpisGene11192,57,84,92,0,6,8,0,0,0
SpisGene11191,0,19,0,0,0,0,0,0,0
SpisGene11190,0,0,0,0,0,0,0,0,0
SpisGene11197,44,23,36,8,0,6,10,0,0
SpisGene11196,335,338,458,139,366,263,289,319,212
SpisGene11195,43,58,83,19,63,38,26,30,18
SpisGene11194,62,148,104,11,38,28,9,2,8
SpisGene11199,130,218,156,209,256,234,213,183,220
SpisGene11198,51,44,34,44,31,56,22,14,14
SpisGene21109,0,0,0,0,0,0,0,0,0
SpisGene8126,138,177,97,47,34,100,54,57,46
SpisGene12084,190,187,111,234,146,214,197,182,113
SpisGene4722,26,44,39,0,0,27,6,0,9
SpisGene4721,127,67,37,11,158,303,45,65,69
SpisGene4720,83,84,121,89,117,166,73,58,50
SpisGene4727,37,45,14,29,236,25,37,10,0
SpisGene4726,45,60,25,8,0,15,7,1,2
SpisGene4725,19,0,41,12,30,104,33,14,28
SpisGene4724,32,55,69,15,105,63,26,65,49
SpisGene4729,2521,1678,1499,3189,2527,2001,3652,2962,2225
SpisGene4728,36,53,52,26,19,64,18,0,13
SpisGene12088,78,72,93,53,37,98,28,20,16
SpisGene12089,138,106,101,102,97,209,54,26,65
SpisGene4923,0,0,0,0,0,0,0,0,0
SpisGene17908,0,0,0,0,0,0,0,0,0
SpisGene17909,0,0,0,0,0,0,0,0,8
SpisGene17906,0,0,0,0,0,0,0,0,0
SpisGene17907,16,10,23,0,4,8,8,0,8
SpisGene17904,0,0,5,0,0,0,0,0,0
SpisGene17905,0,0,0,0,0,0,0,0,0
SpisGene17902,22,3,6,5,71,23,4,11,8
SpisGene17903,0,0,0,0,0,0,0,0,0
SpisGene17900,0,0,0,0,0,0,0,0,0
SpisGene17901,23,0,6,0,0,3,0,0,0
SpisGene25392,10,7,15,2,4,0,0,0,0
SpisGene25393,0,0,0,0,0,0,0,0,0
SpisGene25390,0,0,0,0,0,0,0,0,0
SpisGene25391,0,0,0,0,0,0,0,0,0
SpisGene25396,0,0,0,0,0,0,0,0,0
SpisGene25397,0,0,0,0,0,0,0,0,0
SpisGene25394,0,0,0,0,0,0,0,0,0
SpisGene25395,0,0,0,0,0,0,0,0,0
SpisGene25398,0,0,0,0,0,0,0,0,0
SpisGene25399,0,0,0,0,0,0,0,0,0
SpisGene25648,0,0,0,0,0,0,0,0,0
SpisGene25649,0,0,0,0,0,0,0,0,0
SpisGene25640,0,0,0,0,0,2,1,0,0
SpisGene25641,0,0,0,0,0,0,2,0,2
SpisGene25642,0,0,0,0,0,0,0,0,0
SpisGene25643,0,0,0,0,0,0,0,0,0
SpisGene25644,0,0,0,0,0,0,0,0,0
SpisGene25645,0,0,0,0,0,0,0,0,0
SpisGene25646,0,0,0,0,0,0,0,0,0
SpisGene25647,4,0,0,0,0,0,0,0,0
SpisGene13029,0,0,0,0,0,0,0,0,0
SpisGene13028,0,0,0,0,0,0,0,0,0
SpisGene13025,0,0,0,0,0,0,0,0,0
SpisGene13024,0,0,0,0,0,0,0,0,0
SpisGene13027,0,0,0,0,0,0,0,0,0
SpisGene13026,0,0,0,0,0,0,0,0,0
SpisGene13021,0,0,0,0,0,0,0,0,0
SpisGene13020,0,0,0,0,0,0,0,0,0
SpisGene13023,0,0,0,0,0,0,0,0,0
SpisGene13022,0,0,0,0,0,0,0,0,0
SpisGene2769,0,0,0,0,12,0,0,0,0
SpisGene2768,7,36,0,0,4,66,0,4,0
SpisGene2765,235,208,139,30,135,175,65,53,81
SpisGene2764,9,32,0,5,9,72,306,8,7
SpisGene2767,0,0,0,0,0,0,0,0,0
SpisGene2766,63,62,112,14,52,52,10,12,11
SpisGene2761,97,99,96,16,56,148,28,7,25
SpisGene2760,226,207,191,17,119,209,29,9,22
SpisGene2763,0,8,0,0,0,5,0,0,0
SpisGene2762,311,260,287,29,103,63,20,0,12
SpisGene2499,2,0,0,5,0,13,6,0,5
SpisGene2498,260,254,219,750,590,880,397,234,375
SpisGene10832,0,0,0,0,0,0,0,0,0
SpisGene2493,14,11,4,0,33,27,8,6,7
SpisGene2492,0,0,3,0,0,0,0,0,0
SpisGene2491,350,903,404,1859,2618,523,0,6,15
SpisGene2490,0,0,0,0,0,0,0,0,0
SpisGene2497,278,301,165,215,121,118,119,74,94
SpisGene2496,44,38,27,86,44,75,34,37,37
SpisGene2495,328,358,302,497,299,404,299,192,205
SpisGene2494,11,10,5,0,0,19,8,14,12
SpisGene24519,0,0,0,0,0,0,0,0,0
SpisGene24518,38,63,57,4,9,8,0,0,4
SpisGene24513,0,0,0,0,0,0,0,0,0
SpisGene24512,0,0,0,0,0,0,0,0,0
SpisGene24511,0,0,0,0,0,0,0,0,0
SpisGene24510,0,0,0,0,0,0,0,0,0
SpisGene24517,27,12,73,279,242,121,0,0,0
SpisGene24516,0,0,0,121,0,61,4,0,0
SpisGene24515,26,68,46,0,0,14,0,0,7
SpisGene24514,476,300,463,55,167,434,57,19,36
SpisGene3513,40,74,97,7,6,15,0,0,0
SpisGene3512,227,94,202,51,21,39,14,56,33
SpisGene9719,162,232,134,75,144,351,166,177,103
SpisGene9718,10,11,15,0,0,4,0,0,0
SpisGene9715,27,39,34,45,39,39,50,31,34
SpisGene9714,52,35,47,0,24,31,14,0,0
SpisGene9717,50,71,63,44,46,41,11,0,5
SpisGene9716,3,0,0,0,7,0,0,0,0
SpisGene9711,40,0,0,0,0,0,0,0,0
SpisGene9710,75,37,78,809,477,228,74,103,29
SpisGene9713,137,142,102,25,47,164,42,115,83
SpisGene9712,339,325,286,135,166,175,240,45,108
SpisGene14349,0,0,0,0,0,0,0,0,0
SpisGene14348,24,35,33,7,7,5,0,5,5
SpisGene14345,67,108,70,0,0,57,0,16,15
SpisGene14344,157,65,121,12,0,41,6,10,10
SpisGene14347,13,67,32,293,256,233,0,0,151
SpisGene14346,393,471,413,325,837,851,95,97,77
SpisGene14341,22,10,37,0,6,10,0,0,0
SpisGene14340,171,164,137,36,386,782,99,187,212
SpisGene14343,456,379,343,86,42,254,80,94,147
SpisGene14342,19,16,11,0,9,29,12,6,6
SpisGene22605,0,0,0,0,0,0,0,0,0
SpisGene22604,0,0,0,0,0,0,0,0,0
SpisGene22607,0,0,0,0,0,0,0,0,0
SpisGene22606,4,0,0,5,6,0,0,11,0
SpisGene22601,0,0,0,0,0,0,0,0,0
SpisGene22600,35,70,86,9,26,32,7,0,4
SpisGene22603,0,0,0,0,0,0,0,0,0
SpisGene22602,0,0,0,0,0,0,0,0,0
SpisGene22609,0,0,0,0,0,0,0,0,0
SpisGene22608,0,0,9,0,56,0,0,18,0
SpisGene21550,5,0,14,0,18,5,0,0,0
SpisGene21551,0,0,0,0,7,0,0,0,0
SpisGene21552,13,0,0,0,0,0,0,0,0
SpisGene21553,96,312,342,66,25,106,35,0,34
SpisGene21554,0,0,0,0,0,0,0,0,0
SpisGene21555,0,0,0,0,0,0,0,0,0
SpisGene21556,9,46,49,5,209,789,0,4,5
SpisGene21557,0,0,2,0,0,11,0,0,0
SpisGene21558,31,59,54,0,0,30,0,0,0
SpisGene21559,14,76,60,0,0,8,0,0,0
SpisGene20603,5,21,5,0,0,7,0,0,0
SpisGene20602,0,3,6,0,0,0,0,0,0
SpisGene20601,20,12,25,6,29,52,0,0,3
SpisGene20600,0,0,0,0,3,2,0,0,0
SpisGene20607,4,1,0,0,0,0,0,0,0
SpisGene20606,37,38,20,0,26,13,0,9,3
SpisGene20605,13,19,12,0,4,5,4,0,2
SpisGene20604,0,0,0,0,0,0,0,0,0
SpisGene20609,364,409,428,288,411,483,273,362,321
SpisGene20608,201,169,241,17,182,257,7,43,37
SpisGene423,210,228,166,73,121,132,61,19,38
SpisGene422,96,52,72,55,129,55,19,26,33
SpisGene421,247,263,257,63,332,470,142,372,417
SpisGene420,124,127,161,159,82,210,188,109,142
SpisGene427,411,476,323,33,1694,1610,128,157,280
SpisGene425,390,434,376,427,320,555,362,229,312
SpisGene424,10,12,0,42,9,35,14,14,11
SpisGene429,133,156,135,29,101,251,55,26,49
SpisGene428,0,6,5,0,0,6,0,0,0
SpisGene25840.Novel,25,12,9,3,32,7,19,11,25
SpisGene25757.Novel,682,1179,1169,1472,1289,947,250,319,260
SpisGene18833,92,121,65,13,29,39,32,0,29
SpisGene18832,171,72,66,0,32,126,195,47,132
SpisGene18831,1637,1606,1582,1871,2594,2016,1541,1192,1448
SpisGene18830,330,169,154,539,324,409,390,376,335
SpisGene18837,317,520,374,48,58,147,77,26,53
SpisGene18836,140,107,116,171,84,139,77,35,80
SpisGene18835,0,8,0,15,0,0,0,0,0
SpisGene18834,166,157,173,91,378,453,48,35,57
SpisGene18839,385,345,429,2921,828,760,915,701,325
SpisGene18838,99,65,51,76,50,116,34,29,26
SpisGene7073,16970,10665,10740,12129,12846,20280,35654,9360,23336
SpisGene10938,12,0,4,0,0,0,0,0,0
SpisGene10939,29,19,24,14,8,0,0,0,7
SpisGene10932,0,0,0,0,0,0,0,0,0
SpisGene10933,51,18,57,4,27,4,5,0,9
SpisGene10930,223,290,185,41,46,0,42,10,18
SpisGene10931,25,35,34,0,0,5,0,0,0
SpisGene10936,132,191,144,173,118,258,116,155,88
SpisGene10937,138,139,101,52,107,119,3,35,10
SpisGene10934,0,0,0,0,0,0,0,0,0
SpisGene10935,119,151,121,135,368,420,38,0,40
SpisGene19878,39,36,26,8,5,34,6,4,0
SpisGene19879,297,195,215,133,131,155,57,49,83
SpisGene19870,3,10,0,0,21,11,4,0,0
SpisGene19871,0,0,0,5,0,0,0,0,0
SpisGene19872,26,99,9,26,78,158,113,14,49
SpisGene19873,21,20,12,14,34,74,39,0,30
SpisGene19874,320,325,207,0,353,0,0,16,7
SpisGene19875,38,50,42,51,64,113,16,26,25
SpisGene19876,26,27,33,15,25,92,11,0,17
SpisGene19877,32,39,30,0,0,15,0,0,7
SpisGene7075,20,17,22,283,28,0,0,0,0
SpisGene16699,17,0,5,0,0,0,0,0,0
SpisGene16698,0,0,0,0,0,0,0,0,0
SpisGene16695,49,32,52,11,40,87,18,0,4
SpisGene16694,315,119,355,891,902,817,265,34,20
SpisGene16697,8,14,0,2,8,3,0,2,3
SpisGene16696,8,16,5,2,8,3,0,2,2
SpisGene16691,0,0,0,0,0,0,0,0,0
SpisGene16690,0,0,0,0,0,0,0,0,0
SpisGene16693,0,10,0,0,11,9,4,6,0
SpisGene16692,0,0,0,0,11,0,0,5,0
SpisGene23400,0,0,0,0,0,0,0,0,0
SpisGene23401,45,132,63,0,9,0,0,0,0
SpisGene23402,7,15,12,0,0,12,0,0,0
SpisGene23403,0,12,22,0,0,7,0,0,0
SpisGene23404,0,0,0,0,0,0,0,0,0
SpisGene23405,22,26,11,13,8,8,0,0,0
SpisGene23406,11,37,26,14,8,39,0,0,5
SpisGene23407,0,0,0,0,0,0,0,0,0
SpisGene23408,0,0,0,0,0,0,0,0,0
SpisGene23409,25,9,15,6,0,8,0,4,12
SpisGene25863.Novel,346,264,297,741,4392,2406,324,428,256
SpisGene16529,0,0,0,0,0,0,0,0,0
SpisGene16528,0,0,0,0,5,0,0,0,0
SpisGene16523,0,0,0,0,0,0,0,0,0
SpisGene16522,0,0,0,0,0,0,0,0,0
SpisGene16521,0,0,0,1,2,3,0,0,0
SpisGene16520,49,67,27,6,14,24,43,3,7
SpisGene16527,0,0,0,0,0,0,0,0,0
SpisGene16526,13,46,34,0,33,14,0,11,0
SpisGene16525,0,0,0,3,0,0,12,0,0
SpisGene16524,372,388,336,72,32,95,597,109,337
SpisGene13348,6,8,18,4,20,4,5,7,3
SpisGene13349,0,0,0,342,13,79,98,6,27
SpisGene13344,837,708,679,649,1419,1553,427,348,453
SpisGene13345,2562,2605,2535,1261,1532,2327,2093,1520,1738
SpisGene13346,4390,3910,3855,2079,4543,1796,1167,6158,2838
SpisGene15626,44,12,0,0,47,272,14,0,0
SpisGene13340,94,82,20,8,66,175,50,24,35
SpisGene13342,300,274,283,253,195,319,497,299,360
SpisGene13343,9,9,4,0,0,16,0,0,5
SpisGene1856,0,0,0,0,0,0,0,0,0
SpisGene1857,149,76,132,5,0,65,0,5,8
SpisGene1858,160,109,135,7,0,90,0,9,14
SpisGene11536,213,239,217,235,211,212,186,66,87
SpisGene7489,33,52,44,74,56,101,30,62,42
SpisGene7488,0,0,0,0,0,10,0,0,0
SpisGene7487,5,11,0,3,4,46,7,0,0
SpisGene7486,282,244,251,282,260,589,493,454,371
SpisGene7485,158,150,135,96,57,203,88,117,75
SpisGene7484,361,297,488,680,1335,926,134,36,64
SpisGene7483,1022,894,949,338,746,877,307,90,185
SpisGene7482,105,87,117,41,90,87,26,6,41
SpisGene7481,104,100,95,0,255,502,55,53,76
SpisGene7480,29,19,17,4,52,11,5,8,5
SpisGene14589,49,16,57,13,19,23,21,0,25
SpisGene14588,1,0,1,0,2,0,0,0,0
SpisGene14587,0,0,0,0,0,0,0,0,0
SpisGene14586,34,13,6,0,31,144,25,0,0
SpisGene14585,16,12,8,0,0,0,0,0,0
SpisGene14584,131,51,8,22,69,171,69,56,106
SpisGene14583,156,112,151,4,13,53,110,42,78
SpisGene14582,312,232,198,406,534,527,224,271,229
SpisGene14581,0,0,12,0,0,0,0,0,0
SpisGene14580,445,578,553,283,561,546,382,242,350
SpisGene10699,1129,903,763,1027,1485,3690,3000,2015,3345
SpisGene10698,22,20,19,28,15,214,39,9,66
SpisGene10697,0,0,0,0,6,19,0,0,0
SpisGene10696,84,53,57,37,91,62,28,45,37
SpisGene10695,45,25,32,123,509,159,64,22,10
SpisGene10694,128,43,66,370,1246,417,116,92,19
SpisGene10693,60,74,64,66,453,37,49,71,24
SpisGene10692,495,437,518,46,245,143,202,134,140
SpisGene10691,1115,369,272,614,2600,7734,1184,725,1006
SpisGene10690,872,665,714,235,204,421,330,121,185
SpisGene7735,637,686,665,539,1043,1052,635,600,533
SpisGene7734,320,445,371,85,198,265,180,117,119
SpisGene7737,87,102,57,20,54,290,23,28,51
SpisGene7736,63,64,75,108,123,82,0,4,17
SpisGene7731,0,0,3,0,5,0,0,0,0
SpisGene7730,6,5,15,47,35,35,10,41,53
SpisGene7733,11,7,0,0,3,20,5,0,2
SpisGene7732,982,565,324,222,492,1788,1773,1261,1642
SpisGene7739,40,32,35,9,5,31,16,0,19
SpisGene7738,16,17,16,0,10,27,0,0,0
SpisGene6282,374,348,309,261,523,567,217,312,220
SpisGene6283,0,9,0,13,31,5,5,7,11
SpisGene6280,203,167,154,187,99,280,117,144,138
SpisGene6281,26,22,37,0,21,23,10,0,5
SpisGene6286,0,0,0,0,0,0,0,0,0
SpisGene6287,28,39,8,7,10,7,0,0,3
SpisGene6284,448,723,418,36,346,28,17,16,67
SpisGene6285,256,278,267,97,193,257,48,17,48
SpisGene6288,16,7,13,0,0,0,0,0,0
SpisGene6289,398,376,330,277,392,391,267,99,146
SpisGene15180,182,244,196,307,201,415,241,216,333
SpisGene15181,40,64,27,11,8,42,11,0,22
SpisGene15182,74,28,49,6,156,25,9,16,3
SpisGene15183,215,108,114,111,1297,1088,103,21,69
SpisGene15184,316,244,229,146,135,216,262,203,211
SpisGene15185,838,952,736,714,766,543,692,959,757
SpisGene15186,42,44,54,103,189,255,30,6,11
SpisGene13183,941,1202,1126,421,1079,843,449,244,452
SpisGene15188,3231,3639,3833,3261,3544,2984,2216,1712,1784
SpisGene15189,1038,499,503,1318,2402,1697,1969,2720,1544
SpisGene16352,404,346,370,147,155,271,191,101,126
SpisGene19401,276,235,347,135,374,427,111,41,97
SpisGene19400,48,24,39,34,67,17,39,13,24
SpisGene19403,124,111,223,80,88,258,452,83,197
SpisGene19402,111,105,102,70,85,152,68,77,82
SpisGene19405,0,0,0,0,2,0,0,0,0
SpisGene19404,419,381,572,177,319,831,236,15,83
SpisGene19407,3,0,0,0,0,0,0,0,0
SpisGene19406,69,88,76,11,30,29,0,0,8
SpisGene19409,104,91,89,32,46,81,11,0,10
SpisGene19408,86,46,60,14,30,83,0,0,0
SpisGene16355,0,0,5,0,0,0,0,0,0
SpisGene16356,109,108,156,7,6,14,4,0,5
SpisGene13185,297,365,362,1685,233,74,128,100,121
SpisGene5395,0,0,0,0,0,0,0,0,0
SpisGene5394,152,127,62,92,193,507,18,7,14
SpisGene5397,84,116,178,46,130,192,96,59,33
SpisGene5396,122,103,120,41,125,261,39,18,61
SpisGene5391,722,866,904,327,1000,507,253,121,136
SpisGene5390,16,19,27,17,4,17,11,5,5
SpisGene5393,228,191,251,76,79,238,65,30,67
SpisGene5392,17,25,16,3,15,9,0,3,2
SpisGene5399,256,192,265,17,67,50,103,23,50
SpisGene5398,157,146,201,19,50,323,59,57,75
SpisGene1885,335,202,171,14,43,261,224,88,159
SpisGene1884,848,1117,986,731,199,406,692,182,477
